Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,10.254,1.659586907,50.82127436
0.254,10.254,1.678804018,50.83429727
0.254,10.254,1.698243652,50.84760429
0.254,10.254,1.717908387,50.86120163
0.254,10.254,1.737800829,50.87509564
0.254,10.254,1.757923614,50.8892928
0.254,10.254,1.77827941,50.90379975
0.254,10.254,1.798870915,50.91862328
0.254,10.254,1.819700859,50.93377034
0.254,10.254,1.840772001,50.94924802
0.254,10.254,1.862087137,50.96506357
0.254,10.254,1.883649089,50.98122443
0.254,10.254,1.905460718,50.99773819
0.254,10.254,1.927524913,51.01461261
0.254,10.254,1.9498446,51.03185562
0.254,10.254,1.972422736,51.04947535
0.254,10.254,1.995262315,51.0674801
0.254,10.254,2.018366364,51.08587836
0.254,10.254,2.041737945,51.10467881
0.254,10.254,2.065380156,51.12389034
0.254,10.254,2.089296131,51.143522
0.254,10.254,2.11348904,51.1635831
0.254,10.254,2.13796209,51.18408311
0.254,10.254,2.162718524,51.20503175
0.254,10.254,2.187761624,51.22643894
0.254,10.254,2.21309471,51.24831482
0.254,10.254,2.238721139,51.27066975
0.254,10.254,2.264644308,51.29351435
0.254,10.254,2.290867653,51.31685946
0.254,10.254,2.31739465,51.34071615
0.254,10.254,2.344228815,51.36509575
0.254,10.254,2.371373706,51.39000985
0.254,10.254,2.398832919,51.41547027
0.254,10.254,2.426610095,51.44148911
0.254,10.254,2.454708916,51.46807874
0.254,10.254,2.483133105,51.49525179
0.254,10.254,2.511886432,51.52302117
0.254,10.254,2.540972706,51.55140009
0.254,10.254,2.570395783,51.58040201
0.254,10.254,2.600159563,51.61004073
0.254,10.254,2.630267992,51.64033031
0.254,10.254,2.66072506,51.67128514
0.254,10.254,2.691534804,51.70291991
0.254,10.254,2.722701308,51.73524963
0.254,10.254,2.754228703,51.76828963
0.254,10.254,2.786121169,51.80205557
0.254,10.254,2.818382931,51.83656345
0.254,10.254,2.851018268,51.8718296
0.254,10.254,2.884031503,51.90787071
0.254,10.254,2.917427014,51.9447038
0.254,10.254,2.951209227,51.98234628
0.254,10.254,2.985382619,52.0208159
0.254,10.254,3.01995172,52.06013079
0.254,10.254,3.054921113,52.10030947
0.254,10.254,3.090295433,52.14137082
0.254,10.254,3.126079367,52.18333415
0.254,10.254,3.16227766,52.22621912
0.254,10.254,3.19889511,52.27004583
0.254,10.254,3.235936569,52.31483479
0.254,10.254,3.273406949,52.3606069
0.254,10.254,3.311311215,52.40738352
0.254,10.254,3.349654392,52.45518642
0.254,10.254,3.388441561,52.50403782
0.254,10.254,3.427677865,52.55396039
0.254,10.254,3.467368505,52.60497723
0.254,10.254,3.50751874,52.65711192
0.254,10.254,3.548133892,52.71038851
0.254,10.254,3.589219346,52.76483152
0.254,10.254,3.630780548,52.82046595
0.254,10.254,3.672823005,52.87731727
0.254,10.254,3.715352291,52.93541149
0.254,10.254,3.758374043,52.9947751
0.254,10.254,3.801893963,53.05543508
0.254,10.254,3.84591782,53.11741896
0.254,10.254,3.89045145,53.18075479
0.254,10.254,3.935500755,53.24547115
0.254,10.254,3.981071706,53.31159714
0.254,10.254,4.027170343,53.37916245
0.254,10.254,4.073802778,53.44819729
0.254,10.254,4.120975191,53.51873245
0.254,10.254,4.168693835,53.59079928
0.254,10.254,4.216965034,53.66442972
0.254,10.254,4.265795188,53.73965628
0.254,10.254,4.315190768,53.81651209
0.254,10.254,4.365158322,53.89503084
0.254,10.254,4.415704474,53.97524685
0.254,10.254,4.466835922,54.05719507
0.254,10.254,4.518559444,54.14091104
0.254,10.254,4.570881896,54.22643095
0.254,10.254,4.623810214,54.31379162
0.254,10.254,4.677351413,54.40303051
0.254,10.254,4.73151259,54.49418573
0.254,10.254,4.786300923,54.58729606
0.254,10.254,4.841723676,54.68240093
0.254,10.254,4.897788194,54.77954045
0.254,10.254,4.954501908,54.8787554
0.254,10.254,5.011872336,54.98008725
0.254,10.254,5.069907083,55.08357817
0.254,10.254,5.12861384,55.18927102
0.254,10.254,5.188000389,55.29720935
0.254,10.254,5.248074602,55.40743744
0.254,10.254,5.308844442,55.52000029
0.254,10.254,5.370317964,55.63494361
0.254,10.254,5.432503315,55.75231383
0.254,10.254,5.495408739,55.87215815
0.254,10.254,5.559042573,55.99452448
0.254,10.254,5.623413252,56.11946149
0.254,10.254,5.688529308,56.24701859
0.254,10.254,5.754399373,56.37724596
0.254,10.254,5.821032178,56.51019453
0.254,10.254,5.888436554,56.64591602
0.254,10.254,5.956621435,56.7844629
0.254,10.254,6.025595861,56.92588842
0.254,10.254,6.095368972,57.07024662
0.254,10.254,6.165950019,57.21759233
0.254,10.254,6.237348355,57.36798114
0.254,10.254,6.309573445,57.52146948
0.254,10.254,6.382634862,57.67811454
0.254,10.254,6.45654229,57.83797434
0.254,10.254,6.531305526,58.00110768
0.254,10.254,6.60693448,58.16757419
0.254,10.254,6.683439176,58.3374343
0.254,10.254,6.760829754,58.51074927
0.254,10.254,6.839116473,58.68758115
0.254,10.254,6.918309709,58.86799285
0.254,10.254,6.99841996,59.05204807
0.254,10.254,7.079457844,59.23981136
0.254,10.254,7.161434102,59.43134808
0.254,10.254,7.244359601,59.62672443
0.254,10.254,7.328245331,59.82600745
0.254,10.254,7.413102413,60.02926499
0.254,10.254,7.498942093,60.23656577
0.254,10.254,7.58577575,60.44797931
0.254,10.254,7.673614894,60.66357602
0.254,10.254,7.762471166,60.88342709
0.254,10.254,7.852356346,61.10760461
0.254,10.254,7.943282347,61.33618146
0.254,10.254,8.035261222,61.56923141
0.254,10.254,8.128305162,61.80682906
0.254,10.254,8.222426499,62.04904983
0.254,10.254,8.317637711,62.29597004
0.254,10.254,8.413951416,62.54766681
0.254,10.254,8.511380382,62.80421813
0.254,10.254,8.609937522,63.06570285
0.254,10.254,8.7096359,63.33220066
0.254,10.254,8.81048873,63.60379209
0.254,10.254,8.912509381,63.88055855
0.254,10.254,9.015711376,64.16258229
0.254,10.254,9.120108394,64.44994641
0.254,10.254,9.225714272,64.74273488
0.254,10.254,9.332543008,65.04103253
0.254,10.254,9.440608763,65.34492503
0.254,10.254,9.54992586,65.65449894
0.254,10.254,9.66050879,65.96984165
0.254,10.254,9.77237221,66.29104145
0.254,10.254,9.885530947,66.61818748
0.254,10.254,10,66.95136976
0.254,20.254,0.1,50.20910293
0.254,20.254,0.101157945,50.20920581
0.254,20.254,0.102329299,50.20931103
0.254,20.254,0.103514217,50.20941865
0.254,20.254,0.104712855,50.20952872
0.254,20.254,0.105925373,50.20964129
0.254,20.254,0.107151931,50.20975643
0.254,20.254,0.108392691,50.20987418
0.254,20.254,0.10964782,50.2099946
0.254,20.254,0.110917482,50.21011776
0.254,20.254,0.112201845,50.21024372
0.254,20.254,0.113501082,50.21037253
0.254,20.254,0.114815362,50.21050427
0.254,20.254,0.116144861,50.21063898
0.254,20.254,0.117489755,50.21077675
0.254,20.254,0.118850223,50.21091764
0.254,20.254,0.120226443,50.21106171
0.254,20.254,0.1216186,50.21120904
0.254,20.254,0.123026877,50.2113597
0.254,20.254,0.124451461,50.21151375
0.254,20.254,0.125892541,50.21167128
0.254,20.254,0.127350308,50.21183237
0.254,20.254,0.128824955,50.21199708
0.254,20.254,0.130316678,50.2121655
0.254,20.254,0.131825674,50.2123377
0.254,20.254,0.133352143,50.21251378
0.254,20.254,0.134896288,50.21269381
0.254,20.254,0.136458314,50.21287789
0.254,20.254,0.138038426,50.21306609
