Xdistance [mm],Ydistance [mm],Freq [MHz],"mag(Zt(Source1_T1,Source1_T1) - ((Zt(Source1_T1,Source2_T1)*Zt(Source2_T1,Source1_T1)))/(Zt(Source2_T1,Source2_T1)+50)) []"
0.254,20.254,0.260015956,50.23406965
0.254,20.254,0.263026799,50.23470341
0.254,20.254,0.266072506,50.23535009
0.254,20.254,0.26915348,50.23600994
0.254,20.254,0.272270131,50.2366832
0.254,20.254,0.27542287,50.23737012
0.254,20.254,0.278612117,50.23807096
0.254,20.254,0.281838293,50.23878597
0.254,20.254,0.285101827,50.23951541
0.254,20.254,0.28840315,50.24025956
0.254,20.254,0.291742701,50.24101869
0.254,20.254,0.295120923,50.24179308
0.254,20.254,0.298538262,50.24258301
0.254,20.254,0.301995172,50.24338876
0.254,20.254,0.305492111,50.24421063
0.254,20.254,0.309029543,50.24504892
0.254,20.254,0.312607937,50.24590393
0.254,20.254,0.316227766,50.24677598
0.254,20.254,0.319889511,50.24766538
0.254,20.254,0.323593657,50.24857244
0.254,20.254,0.327340695,50.24949751
0.254,20.254,0.331131121,50.25044091
0.254,20.254,0.334965439,50.25140299
0.254,20.254,0.338844156,50.25238409
0.254,20.254,0.342767787,50.25338456
0.254,20.254,0.34673685,50.25440478
0.254,20.254,0.350751874,50.2554451
0.254,20.254,0.354813389,50.25650591
0.254,20.254,0.358921935,50.25758759
0.254,20.254,0.363078055,50.25869053
0.254,20.254,0.3672823,50.25981514
0.254,20.254,0.371535229,50.26096181
0.254,20.254,0.375837404,50.26213098
0.254,20.254,0.380189396,50.26332307
0.254,20.254,0.384591782,50.2645385
0.254,20.254,0.389045145,50.26577774
0.254,20.254,0.393550075,50.26704123
0.254,20.254,0.398107171,50.26832945
0.254,20.254,0.402717034,50.26964286
0.254,20.254,0.407380278,50.27098195
0.254,20.254,0.412097519,50.27234723
0.254,20.254,0.416869383,50.2737392
0.254,20.254,0.421696503,50.27515838
0.254,20.254,0.426579519,50.27660531
0.254,20.254,0.431519077,50.27808053
0.254,20.254,0.436515832,50.2795846
0.254,20.254,0.441570447,50.28111809
0.254,20.254,0.446683592,50.28268159
0.254,20.254,0.451855944,50.2842757
0.254,20.254,0.45708819,50.28590104
0.254,20.254,0.462381021,50.28755822
0.254,20.254,0.467735141,50.2892479
0.254,20.254,0.473151259,50.29097073
0.254,20.254,0.478630092,50.2927274
0.254,20.254,0.484172368,50.29451859
0.254,20.254,0.489778819,50.29634501
0.254,20.254,0.495450191,50.2982074
0.254,20.254,0.501187234,50.30010649
0.254,20.254,0.506990708,50.30204306
0.254,20.254,0.512861384,50.30401788
0.254,20.254,0.518800039,50.30603176
0.254,20.254,0.52480746,50.30808552
0.254,20.254,0.530884444,50.31018001
0.254,20.254,0.537031796,50.31231609
0.254,20.254,0.543250331,50.31449465
0.254,20.254,0.549540874,50.31671659
0.254,20.254,0.555904257,50.31898286
0.254,20.254,0.562341325,50.3212944
0.254,20.254,0.568852931,50.32365221
0.254,20.254,0.575439937,50.32605727
0.254,20.254,0.582103218,50.32851063
0.254,20.254,0.588843655,50.33101333
0.254,20.254,0.595662144,50.33356648
0.254,20.254,0.602559586,50.33617116
0.254,20.254,0.609536897,50.33882853
0.254,20.254,0.616595002,50.34153975
0.254,20.254,0.623734835,50.34430602
0.254,20.254,0.630957344,50.34712856
0.254,20.254,0.638263486,50.35000864
0.254,20.254,0.645654229,50.35294754
0.254,20.254,0.653130553,50.35594659
0.254,20.254,0.660693448,50.35900714
0.254,20.254,0.668343918,50.36213058
0.254,20.254,0.676082975,50.36531833
0.254,20.254,0.683911647,50.36857185
0.254,20.254,0.691830971,50.37189264
0.254,20.254,0.699841996,50.37528223
0.254,20.254,0.707945784,50.37874218
0.254,20.254,0.71614341,50.38227412
0.254,20.254,0.72443596,50.38587968
0.254,20.254,0.732824533,50.38956055
0.254,20.254,0.741310241,50.39331847
0.254,20.254,0.749894209,50.3971552
0.254,20.254,0.758577575,50.40107257
0.254,20.254,0.767361489,50.40507242
0.254,20.254,0.776247117,50.40915666
0.254,20.254,0.785235635,50.41332725
0.254,20.254,0.794328235,50.41758618
0.254,20.254,0.803526122,50.42193549
0.254,20.254,0.812830516,50.42637728
0.254,20.254,0.82224265,50.43091368
0.254,20.254,0.831763771,50.4355469
